image_path,pano_id,stview_lat,stview_lng,tree_lat,tree_lng,image_x,image_y,theta,conf,distance_pano
/home/utkarsh/TreeInventorization/data/views/0DAt108UL0s3xe-__8canQ_view9_tree0_box1.jpg,0DAt108UL0s3xe-__8canQ,30.71252919746994,76.79943819138613,30.71248992927167,76.79932032940243,10555.0,3662.0,90,0.12168192863464355,12.320858689277644
/home/utkarsh/TreeInventorization/data/views/bR4Ylv62-bGj7zbAJyys1g_view0_tree0_box1.jpg,bR4Ylv62-bGj7zbAJyys1g,30.71235811275843,76.79962374329564,30.71239046646524,76.79959302841043,13124.0,4200.0,-180,0.12620508670806885,5.105222165185437
/home/utkarsh/TreeInventorization/data/views/bR4Ylv62-bGj7zbAJyys1g_view1_tree0_box0.jpg,bR4Ylv62-bGj7zbAJyys1g,30.71235811275843,76.79962374329564,30.71247371915935,76.79960551610252,999.0,3649.0,-150,0.4174310266971588,13.083984072719856
/home/utkarsh/TreeInventorization/data/views/bR4Ylv62-bGj7zbAJyys1g_view9_tree0_box1.jpg,bR4Ylv62-bGj7zbAJyys1g,30.71235811275843,76.79962374329564,30.712259800484457,76.79955630160464,9098.0,3670.0,90,0.11434920132160187,12.891511819958133
/home/utkarsh/TreeInventorization/data/views/1fvP9NT5_6iZNUvLPkcKtw_view2_tree0_box0.jpg,1fvP9NT5_6iZNUvLPkcKtw,30.71239486332762,76.79957744336687,30.712483243286997,76.79965371624087,2704.0,3766.0,-120,0.19325248897075653,12.428941667743487
/home/utkarsh/TreeInventorization/data/views/1fvP9NT5_6iZNUvLPkcKtw_view7_tree0_box0.jpg,1fvP9NT5_6iZNUvLPkcKtw,30.71239486332762,76.79957744336687,30.712275926196426,76.79954342892312,8541.0,3629.0,30,0.31327611207962036,13.742964959966399
/home/utkarsh/TreeInventorization/data/views/gXQTbnNYIV4iOvE4RrVW1w_view0_tree0_box0.jpg,gXQTbnNYIV4iOvE4RrVW1w,30.71225827549035,76.79971907180207,30.712354307531687,76.79969844406743,943.0,3782.0,-180,0.29014554619789124,11.09472669051508
/home/utkarsh/TreeInventorization/data/views/gXQTbnNYIV4iOvE4RrVW1w_view10_tree0_box0.jpg,gXQTbnNYIV4iOvE4RrVW1w,30.71225827549035,76.79971907180207,30.711914841028523,76.79940004453546,9442.0,3394.0,120,0.1218961775302887,48.90687364061127
/home/utkarsh/TreeInventorization/data/views/gXQTbnNYIV4iOvE4RrVW1w_view11_tree0_box0.jpg,gXQTbnNYIV4iOvE4RrVW1w,30.71225827549035,76.79971907180207,30.712232506020825,76.79957829524379,10894.0,3634.0,150,0.11416923999786377,14.021517987848684
/home/utkarsh/TreeInventorization/data/views/WhggcnMyKgJVAKM7xC_qtA_view1_tree0_box0.jpg,WhggcnMyKgJVAKM7xC_qtA,30.71250192959662,76.79931980067332,30.71247648230141,76.79935061763994,12930.0,4307.0,-150,0.17348980903625488,4.542675005052447
/home/utkarsh/TreeInventorization/data/views/WhggcnMyKgJVAKM7xC_qtA_view2_tree0_box0.jpg,WhggcnMyKgJVAKM7xC_qtA,30.71250192959662,76.79931980067332,30.712473331397614,76.79927030102877,3403.0,4007.0,-120,0.10041531920433044,6.034400360344742
/home/utkarsh/TreeInventorization/data/views/WhggcnMyKgJVAKM7xC_qtA_view6_tree0_box0.jpg,WhggcnMyKgJVAKM7xC_qtA,30.71250192959662,76.79931980067332,30.71255177046478,76.7991894683921,5528.0,3627.0,0,0.16549444198608398,13.814118259496977
/home/utkarsh/TreeInventorization/data/views/FaVCw0YgxXIrjTUawf-9IA_view8_tree0_box0.jpg,FaVCw0YgxXIrjTUawf-9IA,30.71232714751623,76.79964759743476,30.712258884854602,76.79956999763215,9665.0,3699.0,60,0.17361292243003845,10.82759966788485
/home/utkarsh/TreeInventorization/data/views/FaVCw0YgxXIrjTUawf-9IA_view10_tree0_box1.jpg,FaVCw0YgxXIrjTUawf-9IA,30.71232714751623,76.79964759743476,30.712579700415375,76.79920326100324,12569.0,3408.0,120,0.1112104281783104,51.06011013074887
/home/utkarsh/TreeInventorization/data/views/iGF86mt6OIVy8ryrFl5ZZA_view1_tree0_box0.jpg,iGF86mt6OIVy8ryrFl5ZZA,30.71228832357618,76.79953158353452,30.712222260233386,76.79952918884588,1399.0,3859.0,-150,0.11266305297613144,7.558458149112043
